"StandID","Year","Aboveground_Total_Live","Aboveground_Merch_Live","Belowground_Live","Belowground_Dead","Standing_Dead","Forest_Down_Dead_Wood","Forest_Floor","Forest_Shrub_Herb","Total_Stand_Carbon","Total_Removed_Carbon","Carbon_Released_From_Fire","Stand_CN","time","FOR","hard_pulp","soft_pulp","hard_saw","soft_saw","tot_tC_ac_100"
"OAK_GROW",2024,49.758487701416,35.8384323120117,10.197473526001,1.01308166980743,1.13135528564453,6.69421291351318,3.47699928283691,1.82000005245209,74.0916137695312,0,0,"189295940020004",10,"OAK",0,0,0,0,0
"OAK_GROW",2029,54.5565757751465,39.3239440917969,11.2912225723267,0.962099075317383,0.895195484161377,6.42991971969604,3.69963097572327,2.16000008583069,79.9946441650391,0,0,"189295940020004",15,"OAK",0,0,0,0,0
"OAK_GROW",2034,59.5726318359375,42.9860305786133,12.4232292175293,0.920781195163727,0.944968819618225,6.1045708656311,3.92285132408142,2.16000008583069,86.0490417480469,0,0,"189295940020004",20,"OAK",0,0,0,0,0
"OAK_GROW",2039,64.421257019043,46.6007919311523,13.5497150421143,0.950064659118652,1.26185643672943,5.90404033660889,4.15613174438477,2.16000008583069,92.4030685424805,0,0,"189295940020004",25,"OAK",0,0,0,0,0
"OAK_BAU",2014,10.3343505859375,4.96734666824341,2.26060318946838,0.160372570157051,0.817470014095306,2.59499979019165,3.77029991149902,1.39999997615814,21.3380947113037,0,0,"189295982020004",0,"OAK",0,0,0,0,0
"OAK_BAU",2019,15.9877862930298,7.05672931671143,3.29354596138,0.143134981393814,0.0714693292975426,2.27237319946289,2.58622193336487,1.75,26.1045322418213,0,0,"189295982020004",5,"OAK",0,0,0,0,0
"OAK_BAU",2024,23.0458488464355,10.8730907440186,4.86648321151733,0.23208498954773,0.611155331134796,3.53061723709106,2.82761096954346,2.34999990463257,37.4637985229492,0,0,"189295982020004",10,"OAK",0,0,0,0,0
"OAK_BAU",2029,29.5344734191895,13.2835817337036,6.38308095932007,0.444110095500946,1.29512143135071,4.81407737731934,3.11956310272217,3.20000004768372,48.7904243469238,0,0,"189295982020004",15,"OAK",0,0,0,0,0
"OAK_BAU",2034,33.0439949035645,15.0025825500488,7.30454587936401,0.91144996881485,2.5999550819397,6.7086615562439,3.38576674461365,3.20000004768372,57.1543731689453,0,0,"189295982020004",20,"OAK",0,0,0,0,0
"OAK_BAU",2039,35.0329895019531,16.8720378875732,7.66097354888916,1.51643562316895,3.62360095977783,8.4327220916748,3.57965230941772,3.20000004768372,63.0463714599609,0,0,"189295982020004",25,"OAK",0,0,0,0,0
"OAK_GROW",2014,10.3343505859375,4.96734666824341,2.26060318946838,0.160372570157051,0.817470014095306,2.59499979019165,3.77029991149902,1.39999997615814,21.3380947113037,0,0,"189295982020004",0,"OAK",0,0,0,0,0
"OAK_GROW",2019,15.9877862930298,7.05672931671143,3.29354596138,0.143134981393814,0.0714693292975426,2.27237319946289,2.58622193336487,1.75,26.1045322418213,0,0,"189295982020004",5,"OAK",0,0,0,0,0
"OAK_GROW",2024,23.0458488464355,10.8730907440186,4.86648321151733,0.23208498954773,0.611155331134796,3.53061723709106,2.82761096954346,2.34999990463257,37.4637985229492,0,0,"189295982020004",10,"OAK",0,0,0,0,0
