"CaseID","StandID","Year","Age","Tpa","BA","SDI","CCF","TopHt","QMD","MCuFt","SCuFt","SBdFt","RTpa","RMCuFt","RSCuFt","RSBdFt","ATBA","ATSDI","ATCCF","ATTopHt","ATQMD","PrdLen","Acc","Mort","MAI","ForTyp","SizeCls","StkCls","Stand_CN"
"e2fdf778-69f9-4417-8111-c17146ae6985","MBB_BAU",2027,85,1157,99,185,191,99,3.95909452438354,2672,2172,12013,13,619,517,2862,80,158,166,94,3.58832573890686,5,41,4,45.0352935791016,805,1,2,"433077715489998"
"e2fdf778-69f9-4417-8111-c17146ae6985","MBB_BAU",2032,90,1126,100,205,234,95,4.0398211479187,2237,1853,10249,2,124,107,591,97,199,229,94,3.9690682888031,5,46,2,44.5777778625488,805,1,2,"433077715489998"
"e2fdf778-69f9-4417-8111-c17146ae6985","MBB_BAU",2037,95,1110,117,242,294,94,4.38788175582886,2331,1964,10981,0,0,0,0,117,242,294,94,4.38788175582886,5,43,10,44.5263175964355,805,1,2,"433077715489998"
"e2fdf778-69f9-4417-8111-c17146ae6985","MBB_BAU",2042,100,1044,133,274,344,95,4.84197187423706,2497,2165,12155,0,0,0,0,133,274,344,95,4.84197187423706,5,34,8,43.9599990844727,805,1,1,"433077715489998"
"e2fdf778-69f9-4417-8111-c17146ae6985","MBB_BAU",2047,105,994,146,298,374,97,5.19659852981567,2626,2326,13265,0,0,0,0,146,298,374,97,5.19659852981567,0,0,0,43.0952377319336,805,1,1,"433077715489998"
"4e731643-b13b-492e-b10f-0fdee21900fd","MBB_BAU",2019,35,4233,73,151,173,66,1.77573215961456,1225,771,3636,0,0,0,0,73,151,173,66,1.77573215961456,5,58,3,35,801,1,2,"657097022126144"
"4e731643-b13b-492e-b10f-0fdee21900fd","MBB_BAU",2024,40,3970,96,229,242,70,2.10379433631897,1500,879,4333,0,0,0,0,96,229,242,70,2.10379433631897,5,56,18,37.5,801,2,2,"657097022126144"
"4e731643-b13b-492e-b10f-0fdee21900fd","MBB_BAU",2029,45,2618,126,309,328,74,2.97109532356262,1688,961,4609,0,0,0,0,126,309,328,74,2.97109532356262,5,47,16,37.5111122131348,503,1,2,"657097022126144"
"4e731643-b13b-492e-b10f-0fdee21900fd","MBB_BAU",2034,50,1729,135,313,355,78,3.77794218063354,1844,1049,5256,0,0,0,0,135,313,355,78,3.77794218063354,5,65,13,36.8800010681152,503,1,1,"657097022126144"
"4e731643-b13b-492e-b10f-0fdee21900fd","MBB_BAU",2039,55,1317,140,312,365,81,4.41519212722778,2106,1227,6414,0,0,0,0,140,312,365,81,4.41519212722778,5,62,16,38.2909088134766,503,1,1,"657097022126144"
"4e731643-b13b-492e-b10f-0fdee21900fd","MBB_BAU",2044,60,1043,146,312,375,84,5.0609622001648,2337,1338,6872,0,0,0,0,146,312,375,84,5.0609622001648,5,53,15,38.9500007629395,503,1,1,"657097022126144"
"4e731643-b13b-492e-b10f-0fdee21900fd","MBB_BAU",2049,65,881,150,311,377,87,5.59141492843628,2530,1439,7659,0,0,0,0,150,311,377,87,5.59141492843628,0,0,0,38.9230766296387,503,1,1,"657097022126144"
"c8205beb-3b89-48ad-90d2-5aba4e3f95dd","MBB_BAU",2020,52,6228,81,138,139,91,1.5453896522522,2303,1716,9252,0,0,0,0,81,138,139,91,1.5453896522522,5,62,16,44.288459777832,503,1,2,"657097344126144"
"c8205beb-3b89-48ad-90d2-5aba4e3f95dd","MBB_BAU",2025,57,5339,116,261,257,94,1.99593532085419,2532,1929,10354,4,204,162,867,110,251,249,93,1.94123268127441,5,40,39,44.4210510253906,506,1,2,"657097344126144"
"c8205beb-3b89-48ad-90d2-5aba4e3f95dd","MBB_BAU",2030,62,3222,136,325,368,96,2.78028893470764,2333,1885,10432,0,0,0,0,136,325,368,96,2.78028893470764,5,43,35,40.9193534851074,506,1,2,"657097344126144"
"c8205beb-3b89-48ad-90d2-5aba4e3f95dd","MBB_BAU",2035,67,2036,141,321,404,97,3.56543707847595,2375,1940,10798,0,0,0,0,141,321,404,97,3.56543707847595,5,36,29,38.4925384521484,503,1,1,"657097344126144"
"c8205beb-3b89-48ad-90d2-5aba4e3f95dd","MBB_BAU",2040,72,1494,144,314,425,99,4.20051622390747,2413,1984,11354,0,0,0,0,144,314,425,99,4.20051622390747,5,45,17,36.3472213745117,503,1,1,"657097344126144"
"c8205beb-3b89-48ad-90d2-5aba4e3f95dd","MBB_BAU",2045,77,1278,150,318,448,100,4.63177728652954,2555,2225,12629,0,0,0,0,150,318,448,100,4.63177728652954,5,48,26,35.831169128418,503,1,1,"657097344126144"
"c8205beb-3b89-48ad-90d2-5aba4e3f95dd","MBB_BAU",2050,82,1052,150,308,453,102,5.1049747467041,2665,2272,12867,0,0,0,0,150,308,453,102,5.1049747467041,0,0,0,34.9878044128418,503,1,1,"657097344126144"
"61714c44-8088-4a8d-8210-527c09ac910b","MBB_BAU",2019,50,3081,122,229,248,85,2.69474577903748,2771,1801,8922,20,510,371,1839,103,199,218,85,2.48396420478821,5,62,6,55.4199981689453,801,1,2,"495155221126144"
"61714c44-8088-4a8d-8210-527c09ac910b","MBB_BAU",2024,55,2907,117,234,253,85,2.71789979934692,2545,1586,7892,13,342,243,1208,104,213,233,84,2.57220864295959,5,66,13,55.5454559326172,801,1,2,"495155221126144"
"61714c44-8088-4a8d-8210-527c09ac910b","MBB_BAU",2029,60,2487,126,271,301,84,3.05053687095642,2469,1534,7761,0,0,0,0,126,271,301,84,3.05053687095642,5,60,10,55.3499984741211,801,1,2,"495155221126144"
"61714c44-8088-4a8d-8210-527c09ac910b","MBB_BAU",2034,65,2221,152,334,392,85,3.54662537574768,2716,1698,9039,0,0,0,0,152,334,392,85,3.54662537574768,5,65,34,54.8923072814941,801,1,1,"495155221126144"
"61714c44-8088-4a8d-8210-527c09ac910b","MBB_BAU",2039,70,1519,158,330,402,86,4.36525392532349,2872,1879,9892,0,0,0,0,158,330,402,86,4.36525392532349,5,66,26,53.2000007629395,801,1,1,"495155221126144"
"61714c44-8088-4a8d-8210-527c09ac910b","MBB_BAU",2044,75,1188,166,332,414,86,5.05401563644409,3073,2035,11002,0,0,0,0,166,332,414,86,5.05401563644409,5,61,27,52.3333320617676,801,1,1,"495155221126144"
"61714c44-8088-4a8d-8210-527c09ac910b","MBB_BAU",2049,80,948,170,330,410,86,5.72704887390137,3246,2159,11651,0,0,0,0,170,330,410,86,5.72704887390137,0,0,0,51.2249984741211,801,1,1,"495155221126144"
"03967985-24ea-478b-a6df-e1a533e72b5c","MBB_BAU",2019,70,9183,165,301,331,96,1.81513738632202,3944,3358,18312,16,742,641,3496,142,267,299,92,1.68323814868927,5,60,42,56.3428573608398,801,1,1,"495155227126144"
"03967985-24ea-478b-a6df-e1a533e72b5c","MBB_BAU",2024,75,7360,161,356,374,96,2.00051736831665,3290,2906,16299,1,67,60,337,159,353,371,96,1.98798143863678,5,47,95,53.7599983215332,801,1,1,"495155227126144"
"03967985-24ea-478b-a6df-e1a533e72b5c","MBB_BAU",2029,80,4082,159,368,418,96,2.67570352554321,2983,2707,15350,0,0,0,0,159,368,418,96,2.67570352554321,5,58,85,47.4000015258789,801,1,2,"495155227126144"
"03967985-24ea-478b-a6df-e1a533e72b5c","MBB_BAU",2034,85,2456,153,340,416,95,3.3746771812439,2847,2609,15422,0,0,0,0,153,340,416,95,3.3746771812439,5,60,58,43.0117645263672,801,1,2,"495155227126144"
"03967985-24ea-478b-a6df-e1a533e72b5c","MBB_BAU",2039,90,1792,154,330,422,90,3.96457242965698,2856,2618,15672,0,0,0,0,154,330,422,90,3.96457242965698,5,54,33,40.7222213745117,801,1,2,"495155227126144"
"03967985-24ea-478b-a6df-e1a533e72b5c","MBB_BAU",2044,95,1521,160,335,434,89,4.39074802398682,2964,2723,16623,0,0,0,0,160,335,434,89,4.39074802398682,5,49,30,39.7157897949219,801,1,1,"495155227126144"
"03967985-24ea-478b-a6df-e1a533e72b5c","MBB_BAU",2049,100,1311,163,333,432,91,4.77442073822021,3058,2809,17292,0,0,0,0,163,333,432,91,4.77442073822021,0,0,0,38.6699981689453,801,1,1,"495155227126144"
"c8e1ed68-2fab-4569-9199-17f1ed663e58","MBB_BAU",2018,28,5493,123,238,262,73,2.0288622379303,2409,1374,6594,25,482,303,1456,102,204,223,69,1.8526554107666,5,103,14,86.0357131958008,503,1,2,"495155248126144"
"c8e1ed68-2fab-4569-9199-17f1ed663e58","MBB_BAU",2023,33,4319,145,323,347,73,2.48241257667542,2373,1476,7113,9,182,120,577,137,311,333,72,2.41821146011353,5,103,22,86.5151519775391,506,1,1,"495155248126144"
"c8e1ed68-2fab-4569-9199-17f1ed663e58","MBB_BAU",2028,38,2804,165,359,411,75,3.28053212165833,2591,1697,8356,6,131,88,433,159,351,401,74,3.22950530052185,5,103,21,85.6578979492188,506,1,1,"495155248126144"
"c8e1ed68-2fab-4569-9199-17f1ed663e58","MBB_BAU",2033,43,1983,172,358,425,77,3.98966884613037,2867,2129,10854,8,228,171,871,163,344,410,76,3.89188194274902,5,108,19,85.1627883911133,506,1,1,"495155248126144"
"c8e1ed68-2fab-4569-9199-17f1ed663e58","MBB_BAU",2038,48,1558,176,351,426,78,4.55595922470093,3088,2375,12370,8,259,202,1055,166,337,410,78,4.43753480911255,5,122,20,85.6458358764648,506,1,1,"495155248126144"
"c8e1ed68-2fab-4569-9199-17f1ed663e58","MBB_BAU",2043,53,1260,182,348,428,81,5.14391469955444,3343,2762,14855,6,266,228,1227,172,334,413,80,5.01575136184692,5,118,20,87.2641525268555,506,1,1,"495155248126144"
"c8e1ed68-2fab-4569-9199-17f1ed663e58","MBB_BAU",2048,58,1067,186,345,421,83,5.654137134552,3564,3044,16614,0,0,0,0,186,345,421,83,5.654137134552,0,0,0,83.5517272949219,506,1,1,"495155248126144"
"69ca4f52-967e-407f-be73-7301737f0ea2","MBB_BAU",2022,60,3588,84,158,186,75,2.06703114509583,1787,920,4464,0,0,0,0,84,158,186,75,2.06703114509583,5,68,3,29.783332824707,801,2,2,"749041030290487"
"69ca4f52-967e-407f-be73-7301737f0ea2","MBB_BAU",2027,65,3450,105,214,240,77,2.35733771324158,2111,1079,5522,14,311,176,900,92,194,220,77,2.21973037719727,5,60,14,32.4769248962402,801,1,2,"749041030290487"
"69ca4f52-967e-407f-be73-7301737f0ea2","MBB_BAU",2032,70,2825,126,295,341,79,2.862149477005,2029,1127,5764,0,0,0,0,126,295,341,79,2.862149477005,5,58,29,33.4285697937012,801,1,2,"749041030290487"
"69ca4f52-967e-407f-be73-7301737f0ea2","MBB_BAU",2037,75,1900,143,324,392,81,3.71917796134949,2174,1235,6450,0,0,0,0,143,324,392,81,3.71917796134949,5,52,26,33.1333351135254,801,1,1,"749041030290487"
"69ca4f52-967e-407f-be73-7301737f0ea2","MBB_BAU",2042,80,1417,150,325,404,82,4.41124629974365,2304,1661,8363,0,0,0,0,150,325,404,82,4.41124629974365,5,58,26,32.6875,801,1,1,"749041030290487"
"69ca4f52-967e-407f-be73-7301737f0ea2","MBB_BAU",2047,85,1077,158,326,396,84,5.18044424057007,2463,1838,9271,0,0,0,0,158,326,396,84,5.18044424057007,5,72,20,32.6352958679199,801,1,1,"749041030290487"
"69ca4f52-967e-407f-be73-7301737f0ea2","MBB_BAU",2052,90,893,163,325,386,86,5.78112983703613,2719,2014,10584,0,0,0,0,163,325,386,86,5.78112983703613,0,0,0,33.6666679382324,801,1,1,"749041030290487"
"35a3fe3e-209a-4295-a6bc-018189e61ca4","MBB_BAU",2019,52,8634,72,126,130,88,1.23560225963593,2073,1338,7038,0,0,0,0,72,126,130,88,1.23560225963593,5,68,4,39.8653831481934,805,1,2,"495155281126144"
"35a3fe3e-209a-4295-a6bc-018189e61ca4","MBB_BAU",2024,57,8409,95,210,199,95,1.43969058990479,2394,1562,8311,23,654,427,2272,74,176,165,89,1.26855838298798,5,54,25,42,805,1,2,"495155281126144"
"35a3fe3e-209a-4295-a6bc-018189e61ca4","MBB_BAU",2029,62,6381,122,340,375,90,1.8723236322403,1880,1355,7384,0,0,0,0,122,340,375,90,1.8723236322403,5,43,34,40.8709678649902,805,1,2,"495155281126144"
"35a3fe3e-209a-4295-a6bc-018189e61ca4","MBB_BAU",2034,67,3859,141,369,458,91,2.59094715118408,1926,1499,8422,0,0,0,0,141,369,458,91,2.59094715118408,5,38,21,38.5074615478516,805,1,2,"495155281126144"
"35a3fe3e-209a-4295-a6bc-018189e61ca4","MBB_BAU",2039,72,2812,148,366,480,93,3.10957431793213,2008,1714,9429,0,0,0,0,148,366,480,93,3.10957431793213,5,38,19,36.9722213745117,801,3,1,"495155281126144"
"35a3fe3e-209a-4295-a6bc-018189e61ca4","MBB_BAU",2044,77,2156,156,366,479,91,3.64445924758911,2102,1819,10191,0,0,0,0,156,366,479,91,3.64445924758911,5,29,13,35.7922096252441,520,3,1,"495155281126144"
"35a3fe3e-209a-4295-a6bc-018189e61ca4","MBB_BAU",2049,82,1810,161,363,475,90,4.03350353240967,2183,2013,11354,0,0,0,0,161,363,475,90,4.03350353240967,0,0,0,34.5975608825684,520,3,1,"495155281126144"
"65470254-7e76-4019-8af4-76c5abda411e","MBB_BAU",2019,93,5376,126,232,250,75,2.07705760002136,2699,1993,10038,20,610,481,2422,102,194,215,77,1.87194681167603,5,46,8,29.021505355835,801,1,2,"495155299126144"
"65470254-7e76-4019-8af4-76c5abda411e","MBB_BAU",2024,98,4752,123,261,283,79,2.17931699752808,2275,1657,8741,5,168,134,707,117,251,273,77,2.12210392951965,5,37,11,29.4387760162354,801,1,2,"495155299126144"
"65470254-7e76-4019-8af4-76c5abda411e","MBB_BAU",2029,103,3937,147,340,392,79,2.61356282234192,2236,1630,8435,0,0,0,0,147,340,392,79,2.61356282234192,5,51,23,29.2621364593506,503,1,2,"495155299126144"
"65470254-7e76-4019-8af4-76c5abda411e","MBB_BAU",2034,108,2539,148,328,394,80,3.27065372467041,2374,1760,9372,0,0,0,0,148,328,394,80,3.27065372467041,5,35,19,29.1851844787598,503,1,1,"495155299126144"
"65470254-7e76-4019-8af4-76c5abda411e","MBB_BAU",2039,113,1909,150,319,393,82,3.78983783721924,2457,1864,9947,0,0,0,0,150,319,393,82,3.78983783721924,5,45,16,28.6283187866211,503,1,1,"495155299126144"
"65470254-7e76-4019-8af4-76c5abda411e","MBB_BAU",2044,118,1529,152,314,393,83,4.26959228515625,2601,1986,10717,1,24,20,106,151,313,391,83,4.25779962539673,5,58,13,28.6355934143066,503,1,1,"495155299126144"
"65470254-7e76-4019-8af4-76c5abda411e","MBB_BAU",2049,123,1293,155,311,390,84,4.69253492355347,2801,2169,11714,0,0,0,0,155,311,390,84,4.69253492355347,0,0,0,29.0975608825684,503,1,1,"495155299126144"
"30ab7fc3-39e8-4274-84c2-44a2826f2424","MBB_BAU",2016,45,2709,84,168,204,69,2.38228511810303,1425,851,4572,0,0,0,0,84,168,204,69,2.38228511810303,5,50,3,31.6666660308838,801,1,2,"386053928489998"
"30ab7fc3-39e8-4274-84c2-44a2826f2424","MBB_BAU",2021,50,2601,99,210,243,72,2.6350839138031,1658,934,5105,0,0,0,0,99,210,243,72,2.6350839138031,5,64,15,33.1599998474121,801,1,2,"386053928489998"
"30ab7fc3-39e8-4274-84c2-44a2826f2424","MBB_BAU",2026,55,2175,120,267,302,74,3.17501187324524,1903,1072,5899,0,0,0,0,120,267,302,74,3.17501187324524,5,58,15,34.5999984741211,801,1,2,"386053928489998"
"30ab7fc3-39e8-4274-84c2-44a2826f2424","MBB_BAU",2031,60,1830,141,315,358,77,3.76401257514954,2118,1235,6805,0,0,0,0,141,315,358,77,3.76401257514954,5,58,21,35.2999992370605,801,1,1,"386053928489998"
"30ab7fc3-39e8-4274-84c2-44a2826f2424","MBB_BAU",2036,65,1443,148,321,366,79,4.34389352798462,2301,1297,7123,0,0,0,0,148,321,366,79,4.34389352798462,5,65,21,35.4000015258789,801,2,1,"386053928489998"
"30ab7fc3-39e8-4274-84c2-44a2826f2424","MBB_BAU",2041,70,1181,152,319,365,81,4.85714435577393,2520,1358,7807,0,0,0,0,152,319,365,81,4.85714435577393,5,93,25,36,801,2,1,"386053928489998"
"30ab7fc3-39e8-4274-84c2-44a2826f2424","MBB_BAU",2046,75,969,156,318,360,83,5.4354305267334,2864,1468,8415,0,0,0,0,156,318,360,83,5.4354305267334,0,0,0,38.1866683959961,801,1,1,"386053928489998"
"a4057a18-2d57-4eea-9bc4-4bae5f43ccf8","MBB_BAU",2016,60,1410,82,130,129,92,3.27496647834778,2648,2223,13062,0,0,0,0,82,130,129,92,3.27496647834778,5,49,6,44.1333351135254,805,1,3,"386053932489998"
"a4057a18-2d57-4eea-9bc4-4bae5f43ccf8","MBB_BAU",2021,65,1378,94,157,154,93,3.53012132644653,2863,2414,14385,14,802,700,4170,71,124,126,87,3.08273816108704,5,39,5,44.0461540222168,805,1,3,"386053932489998"
"a4057a18-2d57-4eea-9bc4-4bae5f43ccf8","MBB_BAU",2026,70,1344,89,174,185,89,3.48632025718689,2233,1912,11345,0,0,0,0,89,174,185,89,3.48632025718689,5,48,0,43.3571434020996,805,1,3,"386053932489998"
"a4057a18-2d57-4eea-9bc4-4bae5f43ccf8","MBB_BAU",2031,75,1343,113,229,256,90,3.92226696014404,2473,2108,12645,2,134,114,686,109,223,251,89,3.85757374763489,5,63,12,43.6666679382324,805,1,2,"386053932489998"
"a4057a18-2d57-4eea-9bc4-4bae5f43ccf8","MBB_BAU",2036,80,1261,127,261,303,90,4.30393028259277,2597,2150,13114,0,0,0,0,127,261,303,90,4.30393028259277,5,75,15,44.1624984741211,805,1,2,"386053932489998"
"a4057a18-2d57-4eea-9bc4-4bae5f43ccf8","MBB_BAU",2041,85,1164,144,290,344,90,4.75523471832275,2893,2355,14370,0,0,0,0,144,290,344,90,4.75523471832275,5,58,19,45.0470581054688,805,1,2,"386053932489998"
"a4057a18-2d57-4eea-9bc4-4bae5f43ccf8","MBB_BAU",2046,90,1074,160,321,378,89,5.23217725753784,3088,2454,15288,0,0,0,0,160,321,378,89,5.23217725753784,0,0,0,44.7111129760742,805,1,1,"386053932489998"
"f61f3800-2158-467e-93e0-9c1c1964254f","MBB_BAU",2016,100,6087,147,248,271,107,2.1010217666626,4438,3480,19344,24,1113,935,5197,114,200,223,99,1.85879874229431,5,66,25,44.3800010681152,805,1,1,"386054297489998"
"f61f3800-2158-467e-93e0-9c1c1964254f","MBB_BAU",2021,105,5646,132,264,286,99,2.07047820091248,3527,2704,15163,10,499,417,2339,118,243,265,98,1.9557238817215,5,61,58,44.1904754638672,801,1,2,"386054297489998"
"f61f3800-2158-467e-93e0-9c1c1964254f","MBB_BAU",2026,110,4522,146,343,408,97,2.4357476234436,3044,2342,13766,0,0,0,0,146,343,408,97,2.4357476234436,5,43,103,42.3272743225098,506,1,2,"386054297489998"
"f61f3800-2158-467e-93e0-9c1c1964254f","MBB_BAU",2031,115,2894,149,347,464,93,3.06828808784485,2744,2195,12993,0,0,0,0,149,347,464,93,3.06828808784485,5,48,62,37.8782615661621,506,1,2,"386054297489998"
"f61f3800-2158-467e-93e0-9c1c1964254f","MBB_BAU",2036,120,2184,155,352,509,92,3.60446071624756,2671,2149,12988,0,0,0,0,155,352,509,92,3.60446071624756,5,55,52,35.6916656494141,506,1,1,"386054297489998"
"f61f3800-2158-467e-93e0-9c1c1964254f","MBB_BAU",2041,125,1716,157,347,531,92,4.10064601898193,2689,2219,13414,0,0,0,0,157,347,531,92,4.10064601898193,5,57,49,34.4080009460449,506,1,1,"386054297489998"
"f61f3800-2158-467e-93e0-9c1c1964254f","MBB_BAU",2046,130,1369,161,344,559,91,4.63991641998291,2729,2191,13408,0,0,0,0,161,344,559,91,4.63991641998291,0,0,0,33.3923072814941,520,3,1,"386054297489998"
"5dc472e2-7092-4206-b7b4-495a073ff014","MBB_BAU",2016,73,3270,99,163,163,95,2.35833883285522,2956,2072,11310,25,901,672,3667,71,119,123,88,1.99790692329407,5,71,3,40.4931488037109,520,1,2,"386053995489998"
"5dc472e2-7092-4206-b7b4-495a073ff014","MBB_BAU",2021,78,3199,86,165,162,91,2.22301840782166,2396,1646,9287,0,0,0,0,86,165,162,91,2.22301840782166,5,70,16,42.269229888916,520,1,3,"386053995489998"
"5dc472e2-7092-4206-b7b4-495a073ff014","MBB_BAU",2026,83,2819,120,265,290,94,2.79139947891235,2665,1996,11018,6,217,168,926,113,255,280,92,2.71612572669983,5,64,17,42.9638557434082,520,1,2,"386053995489998"
"5dc472e2-7092-4206-b7b4-495a073ff014","MBB_BAU",2031,88,2388,150,342,422,94,3.38807272911072,2683,2088,11897,0,0,0,0,150,342,422,94,3.38807272911072,5,60,33,43.1931800842285,520,1,2,"386053995489998"
"5dc472e2-7092-4206-b7b4-495a073ff014","MBB_BAU",2036,93,1623,157,340,437,96,4.21662616729736,2814,2239,12894,0,0,0,0,157,340,437,96,4.21662616729736,5,61,18,42.2795715332031,520,1,1,"386053995489998"
"5dc472e2-7092-4206-b7b4-495a073ff014","MBB_BAU",2041,98,1342,162,336,432,98,4.70085668563843,3025,2523,14662,0,0,0,0,162,336,432,98,4.70085668563843,5,82,19,42.2755088806152,520,1,1,"386053995489998"
"5dc472e2-7092-4206-b7b4-495a073ff014","MBB_BAU",2046,103,1128,168,336,436,99,5.22452306747437,3341,2738,16243,0,0,0,0,168,336,436,99,5.22452306747437,0,0,0,43.2912635803223,520,1,1,"386053995489998"
"685f9fbc-c88e-434e-b4b9-4a09f14abd64","MBB_BAU",2016,72,3969,109,186,203,88,2.24046468734741,2957,2038,10248,28,846,626,3148,80,141,158,87,1.92621529102325,5,51,6,41.0694427490234,520,1,2,"386054140489998"
"685f9fbc-c88e-434e-b4b9-4a09f14abd64","MBB_BAU",2021,77,3886,97,199,208,88,2.13574743270874,2335,1561,8069,16,479,340,1758,81,173,182,86,1.95311391353607,5,47,25,41.3116874694824,520,1,2,"386054140489998"
"685f9fbc-c88e-434e-b4b9-4a09f14abd64","MBB_BAU",2026,82,3343,114,280,321,88,2.50262403488159,1964,1389,7009,0,0,0,0,114,280,321,88,2.50262403488159,5,45,33,40.1097564697266,520,1,2,"386054140489998"
"685f9fbc-c88e-434e-b4b9-4a09f14abd64","MBB_BAU",2031,87,2563,136,331,418,89,3.12387251853943,2023,1493,8029,0,0,0,0,136,331,418,89,3.12387251853943,5,40,42,38.4827575683594,520,1,2,"386054140489998"
"685f9fbc-c88e-434e-b4b9-4a09f14abd64","MBB_BAU",2036,92,1757,137,317,423,90,3.7835214138031,2014,1582,8473,0,0,0,0,137,317,423,90,3.7835214138031,5,46,29,36.2934799194336,520,1,1,"386054140489998"
"685f9fbc-c88e-434e-b4b9-4a09f14abd64","MBB_BAU",2041,97,1348,142,315,429,90,4.39490556716919,2098,1688,9371,0,0,0,0,142,315,429,90,4.39490556716919,5,52,14,35.2886581420898,520,3,1,"386054140489998"
"685f9fbc-c88e-434e-b4b9-4a09f14abd64","MBB_BAU",2046,102,1192,149,320,436,91,4.78171110153198,2284,1879,10207,0,0,0,0,149,320,436,91,4.78171110153198,0,0,0,35.3823547363281,520,3,1,"386054140489998"
"fa5d42cd-33fb-4048-9fe7-a390829e78c3","MBB_BAU",2016,61,1788,95,186,240,71,3.11776161193848,1811,1134,5976,2,49,36,187,93,183,237,71,3.08879566192627,5,97,6,29.6885242462158,520,1,2,"386054030489998"
"fa5d42cd-33fb-4048-9fe7-a390829e78c3","MBB_BAU",2021,66,1690,118,244,313,75,3.5793285369873,2221,1378,7540,0,0,0,0,118,244,313,75,3.5793285369873,5,83,14,34.3939399719238,520,1,2,"386054030489998"
"fa5d42cd-33fb-4048-9fe7-a390829e78c3","MBB_BAU",2026,71,1515,144,301,401,78,4.17321062088013,2565,1561,8703,0,0,0,0,144,301,401,78,4.17321062088013,5,72,13,36.8169021606445,520,1,1,"386054030489998"
"fa5d42cd-33fb-4048-9fe7-a390829e78c3","MBB_BAU",2031,76,1386,165,342,465,81,4.67028188705444,2864,1736,9861,0,0,0,0,165,342,465,81,4.67028188705444,5,91,24,38.3289489746094,520,1,1,"386054030489998"
"fa5d42cd-33fb-4048-9fe7-a390829e78c3","MBB_BAU",2036,81,1183,174,351,484,84,5.18554830551147,3195,2122,11835,0,0,0,0,174,351,484,84,5.18554830551147,5,91,27,40.0493812561035,520,1,1,"386054030489998"
"fa5d42cd-33fb-4048-9fe7-a390829e78c3","MBB_BAU",2041,86,1027,177,349,488,87,5.62057638168335,3515,2262,12835,0,0,0,0,177,349,488,87,5.62057638168335,5,83,28,41.4418601989746,520,1,1,"386054030489998"
"fa5d42cd-33fb-4048-9fe7-a390829e78c3","MBB_BAU",2046,91,908,180,347,488,89,6.03521585464478,3789,2415,13932,0,0,0,0,180,347,488,89,6.03521585464478,0,0,0,42.1758232116699,520,1,1,"386054030489998"
"9a0904fe-7678-4dc9-8786-5f1f4fac710a","MBB_BAU",2017,62,4521,80,145,150,82,1.80561876296997,1966,1222,5586,0,0,0,0,80,145,150,82,1.80561876296997,5,72,9,31.7096767425537,805,1,2,"386054036489998"
"9a0904fe-7678-4dc9-8786-5f1f4fac710a","MBB_BAU",2022,67,4092,109,239,230,84,2.21285176277161,2277,1675,7881,12,344,264,1243,97,219,211,84,2.08792400360107,5,57,29,33.9850730895996,805,1,2,"386054036489998"
"9a0904fe-7678-4dc9-8786-5f1f4fac710a","MBB_BAU",2027,72,2746,135,321,338,85,3.00777435302734,2072,1627,7688,0,0,0,0,135,321,338,85,3.00777435302734,5,61,26,33.5555572509766,503,1,2,"386054036489998"
"9a0904fe-7678-4dc9-8786-5f1f4fac710a","MBB_BAU",2032,77,1822,142,322,364,88,3.78677821159363,2247,1730,8672,0,0,0,0,142,322,364,88,3.78677821159363,5,60,20,33.6493492126465,503,1,1,"386054036489998"
"9a0904fe-7678-4dc9-8786-5f1f4fac710a","MBB_BAU",2037,82,1387,147,319,375,91,4.41466903686523,2444,1931,9800,0,0,0,0,147,319,375,91,4.41466903686523,5,65,19,34,805,1,1,"386054036489998"
"9a0904fe-7678-4dc9-8786-5f1f4fac710a","MBB_BAU",2042,87,1121,153,318,380,93,5.00067043304443,2673,2094,11015,0,0,0,0,153,318,380,93,5.00067043304443,5,91,18,34.6781616210938,805,1,1,"386054036489998"
"9a0904fe-7678-4dc9-8786-5f1f4fac710a","MBB_BAU",2047,92,952,158,317,376,95,5.51288366317749,3039,2259,11990,0,0,0,0,158,317,376,95,5.51288366317749,0,0,0,36.7717399597168,805,1,1,"386054036489998"
"bf54dfe3-7428-4b16-84b5-2da768eab6a8","MBB_BAU",2017,85,3576,104,194,189,79,2.30777978897095,2227,1607,8592,8,251,205,1096,95,180,177,77,2.20654916763306,5,68,20,26.2000007629395,503,1,2,"386054058489998"
"bf54dfe3-7428-4b16-84b5-2da768eab6a8","MBB_BAU",2022,90,3116,118,258,246,81,2.63958764076233,2217,1566,8499,0,0,0,0,118,258,246,81,2.63958764076233,5,50,34,27.4222221374512,520,1,2,"386054058489998"
"bf54dfe3-7428-4b16-84b5-2da768eab6a8","MBB_BAU",2027,95,2497,143,328,345,83,3.23573803901672,2294,1649,9096,0,0,0,0,143,328,345,83,3.23573803901672,5,53,44,26.7894744873047,520,1,1,"386054058489998"
"bf54dfe3-7428-4b16-84b5-2da768eab6a8","MBB_BAU",2032,100,1861,150,335,386,85,3.83999133110046,2340,1747,9919,0,0,0,0,150,335,386,85,3.83999133110046,5,44,48,25.9099998474121,520,1,1,"386054058489998"
"bf54dfe3-7428-4b16-84b5-2da768eab6a8","MBB_BAU",2037,105,1382,149,322,393,86,4.44511842727661,2321,1858,10645,0,0,0,0,149,322,393,86,4.44511842727661,5,46,27,24.4952373504639,520,1,1,"386054058489998"
