"StandID","Year","SpeciesFVS","cut.BA.ft.ac","cut.MCuFt.ac","Stand_CN"
"MBB_BAU",2037,"CK",1.55749675297714,42.3484397013093,"749041179290487"
"MBB_BAU",2037,"RL",0.1593454062512,3.41607458653773,"749041179290487"
"MBB_BAU",2037,"SM",4.37075058594568,117.868168318206,"749041179290487"
"MBB_BAU",2042,"BC",0.360916718708333,10.9514513166495,"749041179290487"
"MBB_BAU",2042,"CK",1.50085708360443,41.2701800162097,"749041179290487"
"MBB_BAU",2042,"HB",0.189267139140469,3.66888665480873,"749041179290487"
"MBB_BAU",2042,"RL",0.353253201961084,7.47109753222567,"749041179290487"
"MBB_BAU",2042,"SM",4.81270162408866,134.419315047198,"749041179290487"
"MBB_BAU",2047,"BC",0.220671899593906,6.97719560020722,"749041179290487"
"MBB_BAU",2047,"CK",0.932261022228637,25.7243559025091,"749041179290487"
"MBB_BAU",2047,"HB",0.234676203462708,4.43503494161069,"749041179290487"
"MBB_BAU",2047,"RL",0.226462373301958,5.07194669878446,"749041179290487"
"MBB_BAU",2047,"SM",3.30358383227405,95.1669806641499,"749041179290487"
"MBB_BAU",2017,"AB",10.8672833858259,358.342738154704,"386054386489998"
"MBB_BAU",2017,"BD",0.889359844534283,19.0714642210597,"386054386489998"
"MBB_BAU",2017,"CO",1.84058347879087,55.0814073289185,"386054386489998"
"MBB_BAU",2017,"CT",0.85842799894515,24.466681395,"386054386489998"
"MBB_BAU",2017,"RM",0.873825565849324,25.3449735257613,"386054386489998"
"MBB_BAU",2022,"AB",7.31740651885053,246.49191803581,"386054386489998"
"MBB_BAU",2022,"BD",0.562774370853997,12.7999225320798,"386054386489998"
"MBB_BAU",2022,"CO",1.191899179109,35.8759230544175,"386054386489998"
"MBB_BAU",2022,"CT",0.533657341776873,15.6528064918719,"386054386489998"
"MBB_BAU",2022,"RM",0.563003329965744,16.8569103572562,"386054386489998"
"MBB_BAU",2022,"SD",0.356770119123413,5.66873646,"386054386489998"
"MBB_BAU",2022,"SM",0.40837835890479,10.064080003519,"386054386489998"
"MBB_BAU",2027,"AB",2.70575657387334,91.5932359710537,"386054386489998"
"MBB_BAU",2027,"BD",0.188090017465625,4.5188516645796,"386054386489998"
"MBB_BAU",2027,"CO",0.406957724214685,12.3253134300193,"386054386489998"
"MBB_BAU",2027,"CT",0.171470348647264,5.167404405,"386054386489998"
"MBB_BAU",2027,"RM",0.212700431761896,6.434901243,"386054386489998"
"MBB_BAU",2027,"SD",0.122979801848243,1.98959917387853,"386054386489998"
"MBB_BAU",2027,"SM",0.151455617107779,3.92472045099611,"386054386489998"
"MBB_BAU",2032,"AB",0.938750701807497,31.4869546035638,"386054386489998"
"MBB_BAU",2032,"BD",0.0622421726641692,1.53411200456948,"386054386489998"
"MBB_BAU",2032,"CO",0.125240965618394,3.819905994,"386054386489998"
"MBB_BAU",2032,"CT",0.0513777339225864,1.57521423777162,"386054386489998"
"MBB_BAU",2032,"RM",0.0669175031534331,2.06952347302057,"386054386489998"
"MBB_BAU",2032,"SD",0.0383658883282116,0.628454177387026,"386054386489998"
"MBB_BAU",2032,"SM",0.0496586384989857,1.33535401536488,"386054386489998"
"MBB_BAU",2037,"AB",1.72313598171893,58.2014558698059,"386054386489998"
"MBB_BAU",2037,"BD",0.117398680580366,3.0299796051636,"386054386489998"
"MBB_BAU",2037,"CO",0.216334354284823,6.62305803151749,"386054386489998"
"MBB_BAU",2037,"CT",0.0840399395829535,2.56754155003751,"386054386489998"
"MBB_BAU",2037,"RM",0.113839139886838,3.606330861,"386054386489998"
"MBB_BAU",2037,"SD",0.063263596876184,1.04127881290611,"386054386489998"
"MBB_BAU",2037,"SM",0.159504384413034,4.23207133027138,"386054386489998"
"MBB_BAU",2042,"AB",3.47774584216667,118.6502805097,"386054386489998"
"MBB_BAU",2042,"BD",0.223691480510178,6.01434075072276,"386054386489998"
"MBB_BAU",2042,"CO",0.440074603869934,13.5447089704585,"386054386489998"
"MBB_BAU",2042,"CT",0.151932007818475,4.72410949615302,"386054386489998"
"MBB_BAU",2042,"RM",0.214315669065176,6.90581328563147,"386054386489998"
"MBB_BAU",2042,"SD",0.113607955779774,1.90505776445842,"386054386489998"
"MBB_BAU",2042,"SM",0.59356737316422,16.2048065782187,"386054386489998"
"MBB_BAU",2014,"BD",4.36248570107146,111.247210878261,"221697521020004"
"MBB_BAU",2014,"BK",0.680085909510407,13.8534310740995,"221697521020004"
"MBB_BAU",2014,"GA",1.33996571335677,38.9365363527464,"221697521020004"
"MBB_BAU",2014,"HI",1.48375633618428,47.22760665,"221697521020004"
"MBB_BAU",2014,"SM",4.80038452629941,133.496701264595,"221697521020004"
"MBB_BAU",2019,"BD",3.59804598356619,94.6332644552041,"221697521020004"
"MBB_BAU",2019,"BK",0.449702347406391,9.27581791452286,"221697521020004"
"MBB_BAU",2019,"GA",0.893760883461899,26.0471799592839,"221697521020004"
"MBB_BAU",2019,"HI",0.966943277806577,31.0556046194936,"221697521020004"
"MBB_BAU",2019,"SM",3.11892403099136,89.464211190615,"221697521020004"
"MBB_BAU",2024,"BD",1.22752983740576,33.4488113234482,"221697521020004"
"MBB_BAU",2024,"BK",0.143116186102786,2.90183089970986,"221697521020004"
"MBB_BAU",2024,"GA",0.286055438928476,8.35667396070573,"221697521020004"
"MBB_BAU",2024,"HI",0.300239681043701,9.71368786245636,"221697521020004"
"MBB_BAU",2024,"SM",0.96341840331078,28.3453486703455,"221697521020004"
"MBB_BAU",2029,"BD",0.942795345212294,26.622616741311,"221697521020004"
"MBB_BAU",2029,"BK",0.0924307550713827,1.88567642805112,"221697521020004"
"MBB_BAU",2029,"GA",0.199866075840631,5.86704260093932,"221697521020004"
"MBB_BAU",2029,"HH",0.0580048674207647,1.09293048804045,"221697521020004"
"MBB_BAU",2029,"HI",0.20849046696014,6.79598246933796,"221697521020004"
"MBB_BAU",2029,"SM",0.694182564269092,20.9297131975984,"221697521020004"
"MBB_BAU",2034,"BD",0.21907505539485,6.36688805131062,"221697521020004"
"MBB_BAU",2034,"BK",0.0180925586946633,0.36866034571178,"221697521020004"
"MBB_BAU",2034,"GA",0.0426912901212944,1.25590298820967,"221697521020004"
"MBB_BAU",2034,"HH",0.0124056568330614,0.236458308014394,"221697521020004"
"MBB_BAU",2034,"HI",0.0436471221666524,1.4293239095,"221697521020004"
"MBB_BAU",2034,"SM",0.153406963576977,4.73198331612769,"221697521020004"
"MBB_BAU",2039,"BD",1.55270263467993,46.1673350467813,"221697521020004"
"MBB_BAU",2039,"BK",0.116928735633867,2.38656955659923,"221697521020004"
"MBB_BAU",2039,"GA",0.316126363185628,9.32779316394383,"221697521020004"
"MBB_BAU",2039,"HH",0.0811447979679859,1.538450715,"221697521020004"
"MBB_BAU",2039,"HI",0.298599715151136,9.8369996655,"221697521020004"
"MBB_BAU",2039,"SM",1.22222730093288,36.7988683561837,"221697521020004"
"MBB_BAU",2015,"AB",5.10118951004305,171.15084146081,"221698164020004"
"MBB_BAU",2015,"BU",1.02208859107598,24.8136889308344,"221698164020004"
"MBB_BAU",2015,"HI",1.17998272820205,35.2057481383313,"221698164020004"
"MBB_BAU",2015,"RO",6.8114187192706,234.139430941242,"221698164020004"
"MBB_BAU",2015,"SM",10.7182816074959,282.706398927151,"221698164020004"
"MBB_BAU",2015,"SS",1.45100496436842,39.6594881016625,"221698164020004"
"MBB_BAU",2015,"WA",1.85320076394456,31.6003396470828,"221698164020004"
"MBB_BAU",2015,"YP",7.67491849004045,271.465997261681,"221698164020004"
"MBB_BAU",2025,"AB",1.98280179575305,68.955566139,"221698164020004"
